"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","BEL","Belgium","2022","2022",37.3,"E","Estimated value"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2012","2012",31.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2013","2013",32.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2014","2014",33.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2015","2015",33.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2016","2016",35.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2017","2017",36,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2018","2018",37.9,"E; B; D","Estimated value; Break; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2019","2019",38.4,"E; D","Estimated value; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2020","2020",41.1,"E; D","Estimated value; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2021","2021",39.4,"E; D","Estimated value; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CAN","Canada","2022","2022",42.3,"E; D","Estimated value; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2010","2010",22.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2011","2011",22.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2012","2012",23.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2013","2013",22.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2014","2014",24.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2015","2015",25.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2016","2016",26.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2017","2017",28.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2018","2018",28.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2019","2019",29.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2020","2020",29.1,"B","Break"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CZE","Czechia","2021","2021",29.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2010","2010",19.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2011","2011",19.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2012","2012",19.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2013","2013",18.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2014","2014",18.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2015","2015",17.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2016","2016",18.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2017","2017",19.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2018","2018",19.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2019","2019",19.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2020","2020",20.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","FIN","Finland","2021","2021",19.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2010","2010",26.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2011","2011",26.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2012","2012",25.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2013","2013",27,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2014","2014",27.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2015","2015",26.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2016","2016",28.1,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2017","2017",28.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2018","2018",31.2,"B; D","Break; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2019","2019",33.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2020","2020",34.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","DEU","Germany","2021","2021",35.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2010","2010",40.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2011","2011",39.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2012","2012",36.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2013","2013",35.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2014","2014",37.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2015","2015",32.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2016","2016",41,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2017","2017",43.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2018","2018",46.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2019","2019",48.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2020","2020",50.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2021","2021",51.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","GRC","Greece","2022","2022",51.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2010","2010",21.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2011","2011",23.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2012","2012",22.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2013","2013",23.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2014","2014",23.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2015","2015",22.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2016","2016",22.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2017","2017",22.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2018","2018",22.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2019","2019",22.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2020","2020",23.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2021","2021",21,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","HUN","Hungary","2022","2022",20.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2010","2010",26.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2011","2011",27.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2012","2012",27.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2013","2013",27.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2014","2014",25.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2015","2015",23.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2016","2016",24.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2017","2017",23.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2018","2018",25.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2019","2019",28.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2020","2020",31.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2021","2021",32.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2010","2010",34.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2011","2011",33.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2012","2012",35,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2013","2013",31.7,"B; D","Break; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2014","2014",29.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2015","2015",30.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2016","2016",29.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2017","2017",26.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2018","2018",26.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2019","2019",25.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2020","2020",27.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2021","2021",26.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2011","2011",22.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2012","2012",22.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2013","2013",22.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2014","2014",22.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2015","2015",22.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2016","2016",23.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2017","2017",23.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2018","2018",24.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2019","2019",26.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2020","2020",28.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2021","2021",26.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2022","2022",28,"E","Estimated value"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2010","2010",6.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2011","2011",7.2,"B","Break"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2012","2012",6.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2013","2013",6.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2014","2014",6.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2015","2015",7.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2016","2016",7.1,"B","Break"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2017","2017",7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2018","2018",7.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2019","2019",8.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2020","2020",8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2021","2021",7.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2010","2010",24.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2011","2011",25.1,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2012","2012",25,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2013","2013",25.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2014","2014",23.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2015","2015",22.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2016","2016",22.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2017","2017",20.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2018","2018",20.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2019","2019",20.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2020","2020",20.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2021","2021",22.5,"B; D; P","Break; Difference in methodology; Provisional value"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2022","2022",23.3,"D; P","Difference in methodology; Provisional value"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2010","2010",30.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2011","2011",32.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2012","2012",32.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2013","2013",32.1,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2014","2014",30.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2010","2010",10.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2011","2011",11.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2012","2012",11.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2013","2013",12.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2014","2014",13,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2015","2015",13.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2016","2016",13.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2017","2017",12.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2018","2018",14,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2019","2019",14.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2020","2020",15.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2021","2021",15.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2022","2022",18.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2010","2010",25.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2011","2011",25.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2012","2012",24.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2013","2013",22.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2014","2014",23,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2015","2015",21.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2016","2016",22.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2017","2017",23.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2018","2018",23.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2019","2019",24.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2020","2020",25.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2021","2021",27.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2022","2022",25.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2010","2010",20,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2011","2011",20.1,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2012","2012",20.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2013","2013",20.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2014","2014",19.4,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2015","2015",20.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2016","2016",22.1,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2017","2017",22.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2018","2018",23,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2019","2019",24.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2020","2020",25.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2021","2021",24.1,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2022","2022",26.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2010","2010",12.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2011","2011",13.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2012","2012",12.5,,
