Country,Pharma_Sales_Variable,Pharma_Sales_Value,Life_Expectancy_Variable,Life_Expectancy_Value,Missingness_Indicator
Australia,N-Nervous system,56.4,Females at age 40,45.3,0
Australia,N-Nervous system,56.4,Males at age 40,41.6,0
Australia,N02-Analgesics,15.1,Females at age 40,45.3,0
Australia,N02-Analgesics,15.1,Males at age 40,41.6,0
Australia,N05B-Anxiolytics,1.0,Females at age 40,45.3,0
Australia,N05B-Anxiolytics,1.0,Males at age 40,41.6,0
Australia,N05C-Hypnotics and sedatives,0.6,Females at age 40,45.3,0
Australia,N05C-Hypnotics and sedatives,0.6,Males at age 40,41.6,0
Australia,N06A-Antidepressants,13.6,Females at age 40,45.3,0
Australia,N06A-Antidepressants,13.6,Males at age 40,41.6,0
Australia,R-Respiratory system,19.3,Females at age 40,45.3,0
Australia,R-Respiratory system,19.3,Males at age 40,41.6,0
Australia,R03-Drugs for obstructive airway diseases,18.6,Females at age 40,45.3,0
Australia,R03-Drugs for obstructive airway diseases,18.6,Males at age 40,41.6,0
Australia,Products not elsewhere classified,106.0,Females at age 40,45.3,0
Australia,Products not elsewhere classified,106.0,Males at age 40,41.6,0
Croatia,Total pharmaceutical sales,2512.8,Males at age 40,36.1,0
Croatia,Total pharmaceutical sales,2512.8,Females at age 40,41.9,0
Croatia,A-Alimentary tract and metabolism,347.3,Males at age 40,36.1,0
Croatia,A-Alimentary tract and metabolism,347.3,Females at age 40,41.9,0
Croatia,A02A-Antacids,5.0,Males at age 40,36.1,0
Croatia,A02A-Antacids,5.0,Females at age 40,41.9,0
Croatia,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),63.2,Males at age 40,36.1,0
Croatia,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),63.2,Females at age 40,41.9,0
Croatia,A10-Drugs used in diabetes,159.1,Males at age 40,36.1,0
Croatia,A10-Drugs used in diabetes,159.1,Females at age 40,41.9,0
Croatia,B-Blood and blood forming organs,152.1,Males at age 40,36.1,0
Croatia,B-Blood and blood forming organs,152.1,Females at age 40,41.9,0
Croatia,C-Cardiovascular system,390.5,Males at age 40,36.1,0
Croatia,C-Cardiovascular system,390.5,Females at age 40,41.9,0
Croatia,C01A-Cardiac glycosides,2.5,Males at age 40,36.1,0
Croatia,C01A-Cardiac glycosides,2.5,Females at age 40,41.9,0
Croatia,"C01B-Antiarrhythmics, Class I and III",8.0,Males at age 40,36.1,0
Croatia,"C01B-Antiarrhythmics, Class I and III",8.0,Females at age 40,41.9,0
Croatia,C02-Antihypertensives,26.1,Males at age 40,36.1,0
Croatia,C02-Antihypertensives,26.1,Females at age 40,41.9,0
Croatia,C03-Diuretics,22.6,Males at age 40,36.1,0
Croatia,C03-Diuretics,22.6,Females at age 40,41.9,0
Croatia,C07-Beta blocking agents,45.7,Males at age 40,36.1,0
Croatia,C07-Beta blocking agents,45.7,Females at age 40,41.9,0
Croatia,C08-Calcium channel blockers,57.2,Males at age 40,36.1,0
Croatia,C08-Calcium channel blockers,57.2,Females at age 40,41.9,0
Croatia,C09-Agents acting on the Renin-Angiotensin system,162.1,Males at age 40,36.1,0
Croatia,C09-Agents acting on the Renin-Angiotensin system,162.1,Females at age 40,41.9,0
Croatia,C10-Lipid modifying agents,74.3,Males at age 40,36.1,0
Croatia,C10-Lipid modifying agents,74.3,Females at age 40,41.9,0
Croatia,G-Genito urinary system and sex hormones,80.3,Males at age 40,36.1,0
Croatia,G-Genito urinary system and sex hormones,80.3,Females at age 40,41.9,0
Croatia,G03-Sex hormones and modulators of the genital system,30.6,Males at age 40,36.1,0
Croatia,G03-Sex hormones and modulators of the genital system,30.6,Females at age 40,41.9,0
Croatia,"H-Systemic hormonal preparations, excluding sex hormones and insulins",45.2,Males at age 40,36.1,0
Croatia,"H-Systemic hormonal preparations, excluding sex hormones and insulins",45.2,Females at age 40,41.9,0
Croatia,J-Antiinfectives for systemic use,204.8,Males at age 40,36.1,0
Croatia,J-Antiinfectives for systemic use,204.8,Females at age 40,41.9,0
Croatia,J01-Antibacterials for systemic use,144.6,Males at age 40,36.1,0
Croatia,J01-Antibacterials for systemic use,144.6,Females at age 40,41.9,0
Croatia,M-Musculo-skeletal system,99.9,Males at age 40,36.1,0
Croatia,M-Musculo-skeletal system,99.9,Females at age 40,41.9,0
Croatia,M01A-Antiinflammatory and antirheumatic products non-steroids,63.2,Males at age 40,36.1,0
Croatia,M01A-Antiinflammatory and antirheumatic products non-steroids,63.2,Females at age 40,41.9,0
Croatia,N-Nervous system,399.0,Males at age 40,36.1,0
Croatia,N-Nervous system,399.0,Females at age 40,41.9,0
Croatia,N02-Analgesics,92.9,Males at age 40,36.1,0
Croatia,N02-Analgesics,92.9,Females at age 40,41.9,0
Croatia,N05B-Anxiolytics,45.2,Males at age 40,36.1,0
Croatia,N05B-Anxiolytics,45.2,Females at age 40,41.9,0
Croatia,N05C-Hypnotics and sedatives,15.1,Males at age 40,36.1,0
Croatia,N05C-Hypnotics and sedatives,15.1,Females at age 40,41.9,0
Croatia,N06A-Antidepressants,41.2,Males at age 40,36.1,0
Croatia,N06A-Antidepressants,41.2,Females at age 40,41.9,0
Croatia,R-Respiratory system,162.1,Males at age 40,36.1,0
Croatia,R-Respiratory system,162.1,Females at age 40,41.9,0
Croatia,R03-Drugs for obstructive airway diseases,105.9,Males at age 40,36.1,0
Croatia,R03-Drugs for obstructive airway diseases,105.9,Females at age 40,41.9,0
Croatia,Products not elsewhere classified,160.9,Males at age 40,36.1,1
Croatia,Products not elsewhere classified,126.2,Females at age 40,41.9,1
Korea,Total pharmaceutical sales,535.0,Females at age 40,45.9,0
Korea,Total pharmaceutical sales,535.0,Males at age 40,39.7,0
Korea,A-Alimentary tract and metabolism,79.3,Females at age 40,45.9,0
Korea,A-Alimentary tract and metabolism,79.3,Males at age 40,39.7,0
Korea,A02A-Antacids,1.8,Females at age 40,45.9,0
Korea,A02A-Antacids,1.8,Males at age 40,39.7,0
Korea,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),18.6,Females at age 40,45.9,0
Korea,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),18.6,Males at age 40,39.7,0
Korea,A10-Drugs used in diabetes,15.6,Females at age 40,45.9,0
Korea,A10-Drugs used in diabetes,15.6,Males at age 40,39.7,0
Korea,B-Blood and blood forming organs,44.5,Females at age 40,45.9,0
Korea,B-Blood and blood forming organs,44.5,Males at age 40,39.7,0
Korea,C-Cardiovascular system,66.9,Females at age 40,45.9,0
Korea,C-Cardiovascular system,66.9,Males at age 40,39.7,0
Korea,C01A-Cardiac glycosides,0.0,Females at age 40,45.9,0
Korea,C01A-Cardiac glycosides,0.0,Males at age 40,39.7,0
Korea,"C01B-Antiarrhythmics, Class I and III",0.3,Females at age 40,45.9,0
Korea,"C01B-Antiarrhythmics, Class I and III",0.3,Males at age 40,39.7,0
Korea,C02-Antihypertensives,0.7,Females at age 40,45.9,0
Korea,C02-Antihypertensives,0.7,Males at age 40,39.7,0
Korea,C03-Diuretics,0.5,Females at age 40,45.9,0
Korea,C03-Diuretics,0.5,Males at age 40,39.7,0
Korea,C07-Beta blocking agents,2.9,Females at age 40,45.9,0
Korea,C07-Beta blocking agents,2.9,Males at age 40,39.7,0
Korea,C08-Calcium channel blockers,8.6,Females at age 40,45.9,0
Korea,C08-Calcium channel blockers,8.6,Males at age 40,39.7,0
Korea,C09-Agents acting on the Renin-Angiotensin system,24.6,Females at age 40,45.9,0
Korea,C09-Agents acting on the Renin-Angiotensin system,24.6,Males at age 40,39.7,0
Korea,C10-Lipid modifying agents,21.9,Females at age 40,45.9,0
Korea,C10-Lipid modifying agents,21.9,Males at age 40,39.7,0
Korea,G-Genito urinary system and sex hormones,16.0,Females at age 40,45.9,0
Korea,G-Genito urinary system and sex hormones,16.0,Males at age 40,39.7,0
Korea,G03-Sex hormones and modulators of the genital system,4.4,Females at age 40,45.9,0
Korea,G03-Sex hormones and modulators of the genital system,4.4,Males at age 40,39.7,0
Korea,"H-Systemic hormonal preparations, excluding sex hormones and insulins",5.7,Females at age 40,45.9,0
Korea,"H-Systemic hormonal preparations, excluding sex hormones and insulins",5.7,Males at age 40,39.7,0
Korea,J-Antiinfectives for systemic use,64.2,Females at age 40,45.9,0
Korea,J-Antiinfectives for systemic use,64.2,Males at age 40,39.7,0
Korea,J01-Antibacterials for systemic use,30.0,Females at age 40,45.9,0
Korea,J01-Antibacterials for systemic use,30.0,Males at age 40,39.7,0
Korea,M-Musculo-skeletal system,30.6,Females at age 40,45.9,0
Korea,M-Musculo-skeletal system,30.6,Males at age 40,39.7,0
Korea,M01A-Antiinflammatory and antirheumatic products non-steroids,13.8,Females at age 40,45.9,0
Korea,M01A-Antiinflammatory and antirheumatic products non-steroids,13.8,Males at age 40,39.7,0
Korea,N-Nervous system,45.3,Females at age 40,45.9,0
Korea,N-Nervous system,45.3,Males at age 40,39.7,0
Korea,N02-Analgesics,8.3,Females at age 40,45.9,0
Korea,N02-Analgesics,8.3,Males at age 40,39.7,0
Korea,N05B-Anxiolytics,1.4,Females at age 40,45.9,0
Korea,N05B-Anxiolytics,1.4,Males at age 40,39.7,0
Korea,N05C-Hypnotics and sedatives,1.0,Females at age 40,45.9,0
Korea,N05C-Hypnotics and sedatives,1.0,Males at age 40,39.7,0
Korea,N06A-Antidepressants,4.3,Females at age 40,45.9,0
Korea,N06A-Antidepressants,4.3,Males at age 40,39.7,0
Korea,R-Respiratory system,23.2,Females at age 40,45.9,0
Korea,R-Respiratory system,23.2,Males at age 40,39.7,0
Korea,R03-Drugs for obstructive airway diseases,6.9,Females at age 40,45.9,0
Korea,R03-Drugs for obstructive airway diseases,6.9,Males at age 40,39.7,0
Korea,Products not elsewhere classified,159.3,Females at age 40,45.9,0
Korea,Products not elsewhere classified,159.3,Males at age 40,39.7,0
Netherlands,Total pharmaceutical sales,317.3,Females at age 40,44.2,0
Netherlands,Total pharmaceutical sales,317.3,Males at age 40,41.1,0
Netherlands,A-Alimentary tract and metabolism,47.8,Females at age 40,44.2,0
Netherlands,A-Alimentary tract and metabolism,47.8,Males at age 40,41.1,0
Netherlands,A02A-Antacids,0.0,Females at age 40,44.2,0
Netherlands,A02A-Antacids,0.0,Males at age 40,41.1,0
Netherlands,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),8.6,Females at age 40,44.2,0
Netherlands,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),8.6,Males at age 40,41.1,0
Netherlands,A10-Drugs used in diabetes,19.7,Females at age 40,44.2,0
Netherlands,A10-Drugs used in diabetes,19.7,Males at age 40,41.1,0
Netherlands,B-Blood and blood forming organs,19.6,Females at age 40,44.2,0
Netherlands,B-Blood and blood forming organs,19.6,Males at age 40,41.1,0
Netherlands,C-Cardiovascular system,50.0,Females at age 40,44.2,0
Netherlands,C-Cardiovascular system,50.0,Males at age 40,41.1,0
Netherlands,C01A-Cardiac glycosides,0.4,Females at age 40,44.2,0
Netherlands,C01A-Cardiac glycosides,0.4,Males at age 40,41.1,0
Netherlands,"C01B-Antiarrhythmics, Class I and III",0.7,Females at age 40,44.2,0
Netherlands,"C01B-Antiarrhythmics, Class I and III",0.7,Males at age 40,41.1,0
Netherlands,C02-Antihypertensives,2.6,Females at age 40,44.2,0
Netherlands,C02-Antihypertensives,2.6,Males at age 40,41.1,0
Netherlands,C03-Diuretics,5.9,Females at age 40,44.2,0
Netherlands,C03-Diuretics,5.9,Males at age 40,41.1,0
Netherlands,C07-Beta blocking agents,6.8,Females at age 40,44.2,0
Netherlands,C07-Beta blocking agents,6.8,Males at age 40,41.1,0
Netherlands,C08-Calcium channel blockers,4.8,Females at age 40,44.2,0
Netherlands,C08-Calcium channel blockers,4.8,Males at age 40,41.1,0
Netherlands,C09-Agents acting on the Renin-Angiotensin system,10.3,Females at age 40,44.2,0
Netherlands,C09-Agents acting on the Renin-Angiotensin system,10.3,Males at age 40,41.1,0
Netherlands,C10-Lipid modifying agents,15.7,Females at age 40,44.2,0
Netherlands,C10-Lipid modifying agents,15.7,Males at age 40,41.1,0
Netherlands,G-Genito urinary system and sex hormones,7.7,Females at age 40,44.2,0
Netherlands,G-Genito urinary system and sex hormones,7.7,Males at age 40,41.1,0
Netherlands,G03-Sex hormones and modulators of the genital system,2.1,Females at age 40,44.2,0
Netherlands,G03-Sex hormones and modulators of the genital system,2.1,Males at age 40,41.1,0
Netherlands,"H-Systemic hormonal preparations, excluding sex hormones and insulins",9.5,Females at age 40,44.2,0
Netherlands,"H-Systemic hormonal preparations, excluding sex hormones and insulins",9.5,Males at age 40,41.1,0
Netherlands,J-Antiinfectives for systemic use,28.4,Females at age 40,44.2,0
Netherlands,J-Antiinfectives for systemic use,28.4,Males at age 40,41.1,0
Netherlands,J01-Antibacterials for systemic use,7.5,Females at age 40,44.2,0
Netherlands,J01-Antibacterials for systemic use,7.5,Males at age 40,41.1,0
Netherlands,M-Musculo-skeletal system,8.9,Females at age 40,44.2,0
Netherlands,M-Musculo-skeletal system,8.9,Males at age 40,41.1,0
Netherlands,M01A-Antiinflammatory and antirheumatic products non-steroids,5.1,Females at age 40,44.2,0
Netherlands,M01A-Antiinflammatory and antirheumatic products non-steroids,5.1,Males at age 40,41.1,0
Netherlands,N-Nervous system,41.9,Females at age 40,44.2,0
Netherlands,N-Nervous system,41.9,Males at age 40,41.1,0
Netherlands,N02-Analgesics,10.5,Females at age 40,44.2,0
Netherlands,N02-Analgesics,10.5,Males at age 40,41.1,0
Netherlands,N05B-Anxiolytics,1.5,Females at age 40,44.2,0
Netherlands,N05B-Anxiolytics,1.5,Males at age 40,41.1,0
Netherlands,N05C-Hypnotics and sedatives,1.0,Females at age 40,44.2,0
Netherlands,N05C-Hypnotics and sedatives,1.0,Males at age 40,41.1,0
Netherlands,N06A-Antidepressants,7.3,Females at age 40,44.2,0
Netherlands,N06A-Antidepressants,7.3,Males at age 40,41.1,0
Netherlands,R-Respiratory system,37.9,Females at age 40,44.2,0
Netherlands,R-Respiratory system,37.9,Males at age 40,41.1,0
Netherlands,R03-Drugs for obstructive airway diseases,30.4,Females at age 40,44.2,0
Netherlands,R03-Drugs for obstructive airway diseases,30.4,Males at age 40,41.1,0
Netherlands,Products not elsewhere classified,140.4,Females at age 40,44.2,1
Netherlands,Products not elsewhere classified,152.4,Males at age 40,41.1,1
Slovak Republic,Total pharmaceutical sales,500.8,Females at age 40,41.6,0
Slovak Republic,Total pharmaceutical sales,500.8,Males at age 40,35.0,0
Slovak Republic,A-Alimentary tract and metabolism,52.0,Females at age 40,41.6,0
Slovak Republic,A-Alimentary tract and metabolism,52.0,Males at age 40,35.0,0
Slovak Republic,A02A-Antacids,0.3,Females at age 40,41.6,0
Slovak Republic,A02A-Antacids,0.3,Males at age 40,35.0,0
Slovak Republic,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),3.4,Females at age 40,41.6,0
Slovak Republic,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),3.4,Males at age 40,35.0,0
Slovak Republic,A10-Drugs used in diabetes,19.9,Females at age 40,41.6,0
Slovak Republic,A10-Drugs used in diabetes,19.9,Males at age 40,35.0,0
Slovak Republic,B-Blood and blood forming organs,51.0,Females at age 40,41.6,0
Slovak Republic,B-Blood and blood forming organs,51.0,Males at age 40,35.0,0
Slovak Republic,C-Cardiovascular system,59.3,Females at age 40,41.6,0
Slovak Republic,C-Cardiovascular system,59.3,Males at age 40,35.0,0
Slovak Republic,C01A-Cardiac glycosides,0.1,Females at age 40,41.6,0
Slovak Republic,C01A-Cardiac glycosides,0.1,Males at age 40,35.0,0
Slovak Republic,"C01B-Antiarrhythmics, Class I and III",2.0,Females at age 40,41.6,0
Slovak Republic,"C01B-Antiarrhythmics, Class I and III",2.0,Males at age 40,35.0,0
Slovak Republic,C02-Antihypertensives,6.6,Females at age 40,41.6,0
Slovak Republic,C02-Antihypertensives,6.6,Males at age 40,35.0,0
Slovak Republic,C03-Diuretics,2.6,Females at age 40,41.6,0
Slovak Republic,C03-Diuretics,2.6,Males at age 40,35.0,0
Slovak Republic,C07-Beta blocking agents,5.7,Females at age 40,41.6,0
Slovak Republic,C07-Beta blocking agents,5.7,Males at age 40,35.0,0
Slovak Republic,C08-Calcium channel blockers,3.4,Females at age 40,41.6,0
Slovak Republic,C08-Calcium channel blockers,3.4,Males at age 40,35.0,0
Slovak Republic,C09-Agents acting on the Renin-Angiotensin system,17.6,Females at age 40,41.6,0
Slovak Republic,C09-Agents acting on the Renin-Angiotensin system,17.6,Males at age 40,35.0,0
Slovak Republic,C10-Lipid modifying agents,8.3,Females at age 40,41.6,0
Slovak Republic,C10-Lipid modifying agents,8.3,Males at age 40,35.0,0
Slovak Republic,G-Genito urinary system and sex hormones,19.3,Females at age 40,41.6,0
Slovak Republic,G-Genito urinary system and sex hormones,19.3,Males at age 40,35.0,0
Slovak Republic,G03-Sex hormones and modulators of the genital system,6.8,Females at age 40,41.6,0
Slovak Republic,G03-Sex hormones and modulators of the genital system,6.8,Males at age 40,35.0,0
Slovak Republic,"H-Systemic hormonal preparations, excluding sex hormones and insulins",9.6,Females at age 40,41.6,0
Slovak Republic,"H-Systemic hormonal preparations, excluding sex hormones and insulins",9.6,Males at age 40,35.0,0
Slovak Republic,J-Antiinfectives for systemic use,46.4,Females at age 40,41.6,0
Slovak Republic,J-Antiinfectives for systemic use,46.4,Males at age 40,35.0,0
Slovak Republic,J01-Antibacterials for systemic use,23.1,Females at age 40,41.6,0
Slovak Republic,J01-Antibacterials for systemic use,23.1,Males at age 40,35.0,0
Slovak Republic,M-Musculo-skeletal system,26.3,Females at age 40,41.6,0
Slovak Republic,M-Musculo-skeletal system,26.3,Males at age 40,35.0,0
Slovak Republic,M01A-Antiinflammatory and antirheumatic products non-steroids,11.5,Females at age 40,41.6,0
Slovak Republic,M01A-Antiinflammatory and antirheumatic products non-steroids,11.5,Males at age 40,35.0,0
Slovak Republic,N-Nervous system,53.0,Females at age 40,41.6,0
Slovak Republic,N-Nervous system,53.0,Males at age 40,35.0,0
Slovak Republic,N02-Analgesics,12.1,Females at age 40,41.6,0
Slovak Republic,N02-Analgesics,12.1,Males at age 40,35.0,0
Slovak Republic,N05B-Anxiolytics,2.1,Females at age 40,41.6,0
Slovak Republic,N05B-Anxiolytics,2.1,Males at age 40,35.0,0
Slovak Republic,N05C-Hypnotics and sedatives,1.8,Females at age 40,41.6,0
Slovak Republic,N05C-Hypnotics and sedatives,1.8,Males at age 40,35.0,0
Slovak Republic,N06A-Antidepressants,5.3,Females at age 40,41.6,0
Slovak Republic,N06A-Antidepressants,5.3,Males at age 40,35.0,0
Slovak Republic,R-Respiratory system,34.8,Females at age 40,41.6,0
Slovak Republic,R-Respiratory system,34.8,Males at age 40,35.0,0
Slovak Republic,R03-Drugs for obstructive airway diseases,15.8,Females at age 40,41.6,0
Slovak Republic,R03-Drugs for obstructive airway diseases,15.8,Males at age 40,35.0,0
Slovak Republic,Products not elsewhere classified,148.3,Females at age 40,41.6,0
Slovak Republic,Products not elsewhere classified,148.3,Males at age 40,35.0,0
Iceland,Total pharmaceutical sales,522.3,Females at age 40,45.4,0
Iceland,Total pharmaceutical sales,522.3,Males at age 40,42.1,0
Iceland,A-Alimentary tract and metabolism,41.8,Females at age 40,45.4,0
Iceland,A-Alimentary tract and metabolism,41.8,Males at age 40,42.1,0
Iceland,A02A-Antacids,0.0,Females at age 40,45.4,0
Iceland,A02A-Antacids,0.0,Males at age 40,42.1,0
Iceland,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),12.6,Females at age 40,45.4,0
Iceland,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),12.6,Males at age 40,42.1,0
Iceland,A10-Drugs used in diabetes,16.0,Females at age 40,45.4,0
Iceland,A10-Drugs used in diabetes,16.0,Males at age 40,42.1,0
Iceland,B-Blood and blood forming organs,33.7,Females at age 40,45.4,0
Iceland,B-Blood and blood forming organs,33.7,Males at age 40,42.1,0
Iceland,C-Cardiovascular system,39.3,Females at age 40,45.4,0
Iceland,C-Cardiovascular system,39.3,Males at age 40,42.1,0
Iceland,C01A-Cardiac glycosides,0.3,Females at age 40,45.4,0
Iceland,C01A-Cardiac glycosides,0.3,Males at age 40,42.1,0
Iceland,"C01B-Antiarrhythmics, Class I and III",1.6,Females at age 40,45.4,0
Iceland,"C01B-Antiarrhythmics, Class I and III",1.6,Males at age 40,42.1,0
Iceland,C02-Antihypertensives,1.0,Females at age 40,45.4,0
Iceland,C02-Antihypertensives,1.0,Males at age 40,42.1,0
Iceland,C03-Diuretics,4.6,Females at age 40,45.4,0
Iceland,C03-Diuretics,4.6,Males at age 40,42.1,0
Iceland,C07-Beta blocking agents,7.5,Females at age 40,45.4,0
Iceland,C07-Beta blocking agents,7.5,Males at age 40,42.1,0
Iceland,C08-Calcium channel blockers,4.1,Females at age 40,45.4,0
Iceland,C08-Calcium channel blockers,4.1,Males at age 40,42.1,0
Iceland,C09-Agents acting on the Renin-Angiotensin system,9.7,Females at age 40,45.4,0
Iceland,C09-Agents acting on the Renin-Angiotensin system,9.7,Males at age 40,42.1,0
Iceland,C10-Lipid modifying agents,7.4,Females at age 40,45.4,0
Iceland,C10-Lipid modifying agents,7.4,Males at age 40,42.1,0
Iceland,G-Genito urinary system and sex hormones,29.6,Females at age 40,45.4,0
Iceland,G-Genito urinary system and sex hormones,29.6,Males at age 40,42.1,0
Iceland,G03-Sex hormones and modulators of the genital system,16.6,Females at age 40,45.4,0
Iceland,G03-Sex hormones and modulators of the genital system,16.6,Males at age 40,42.1,0
Iceland,"H-Systemic hormonal preparations, excluding sex hormones and insulins",14.5,Females at age 40,45.4,0
Iceland,"H-Systemic hormonal preparations, excluding sex hormones and insulins",14.5,Males at age 40,42.1,0
Iceland,J-Antiinfectives for systemic use,58.7,Females at age 40,45.4,0
Iceland,J-Antiinfectives for systemic use,58.7,Males at age 40,42.1,0
Iceland,J01-Antibacterials for systemic use,22.0,Females at age 40,45.4,0
Iceland,J01-Antibacterials for systemic use,22.0,Males at age 40,42.1,0
Iceland,M-Musculo-skeletal system,15.4,Females at age 40,45.4,0
Iceland,M-Musculo-skeletal system,15.4,Males at age 40,42.1,0
Iceland,M01A-Antiinflammatory and antirheumatic products non-steroids,9.8,Females at age 40,45.4,0
Iceland,M01A-Antiinflammatory and antirheumatic products non-steroids,9.8,Males at age 40,42.1,0
Iceland,N-Nervous system,117.2,Females at age 40,45.4,0
Iceland,N-Nervous system,117.2,Males at age 40,42.1,0
Iceland,N02-Analgesics,18.6,Females at age 40,45.4,0
Iceland,N02-Analgesics,18.6,Males at age 40,42.1,0
Iceland,N05B-Anxiolytics,5.8,Females at age 40,45.4,0
Iceland,N05B-Anxiolytics,5.8,Males at age 40,42.1,0
Iceland,N05C-Hypnotics and sedatives,10.0,Females at age 40,45.4,0
Iceland,N05C-Hypnotics and sedatives,10.0,Males at age 40,42.1,0
Iceland,N06A-Antidepressants,16.1,Females at age 40,45.4,0
Iceland,N06A-Antidepressants,16.1,Males at age 40,42.1,0
Iceland,R-Respiratory system,33.4,Females at age 40,45.4,0
Iceland,R-Respiratory system,33.4,Males at age 40,42.1,0
Iceland,R03-Drugs for obstructive airway diseases,25.7,Females at age 40,45.4,0
Iceland,R03-Drugs for obstructive airway diseases,25.7,Males at age 40,42.1,0
Iceland,Products not elsewhere classified,138.6,Females at age 40,45.4,0
Iceland,Products not elsewhere classified,138.6,Males at age 40,42.1,0
Canada,Total pharmaceutical sales,585.2,Females at age 40,44.9,0
Canada,Total pharmaceutical sales,585.2,Males at age 40,41.3,0
Canada,A-Alimentary tract and metabolism,77.5,Females at age 40,44.9,0
Canada,A-Alimentary tract and metabolism,77.5,Males at age 40,41.3,0
Canada,A02A-Antacids,0.0,Females at age 40,44.9,0
Canada,A02A-Antacids,0.0,Males at age 40,41.3,0
Canada,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),26.0,Females at age 40,44.9,0
Canada,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),26.0,Males at age 40,41.3,0
Canada,A10-Drugs used in diabetes,34.7,Females at age 40,44.9,0
Canada,A10-Drugs used in diabetes,34.7,Males at age 40,41.3,0
Canada,B-Blood and blood forming organs,20.0,Females at age 40,44.9,0
Canada,B-Blood and blood forming organs,20.0,Males at age 40,41.3,0
Canada,C-Cardiovascular system,91.1,Females at age 40,44.9,0
Canada,C-Cardiovascular system,91.1,Males at age 40,41.3,0
Canada,C01A-Cardiac glycosides,0.5,Females at age 40,44.9,0
Canada,C01A-Cardiac glycosides,0.5,Males at age 40,41.3,0
Canada,"C01B-Antiarrhythmics, Class I and III",0.7,Females at age 40,44.9,0
Canada,"C01B-Antiarrhythmics, Class I and III",0.7,Males at age 40,41.3,0
Canada,C02-Antihypertensives,2.1,Females at age 40,44.9,0
Canada,C02-Antihypertensives,2.1,Males at age 40,41.3,0
Canada,C03-Diuretics,4.6,Females at age 40,44.9,0
Canada,C03-Diuretics,4.6,Males at age 40,41.3,0
Canada,C07-Beta blocking agents,7.1,Females at age 40,44.9,0
Canada,C07-Beta blocking agents,7.1,Males at age 40,41.3,0
Canada,C08-Calcium channel blockers,12.6,Females at age 40,44.9,0
Canada,C08-Calcium channel blockers,12.6,Males at age 40,41.3,0
Canada,C09-Agents acting on the Renin-Angiotensin system,27.7,Females at age 40,44.9,0
Canada,C09-Agents acting on the Renin-Angiotensin system,27.7,Males at age 40,41.3,0
Canada,C10-Lipid modifying agents,31.4,Females at age 40,44.9,0
Canada,C10-Lipid modifying agents,31.4,Males at age 40,41.3,0
Canada,G-Genito urinary system and sex hormones,34.7,Females at age 40,44.9,0
Canada,G-Genito urinary system and sex hormones,34.7,Males at age 40,41.3,0
Canada,G03-Sex hormones and modulators of the genital system,18.3,Females at age 40,44.9,0
Canada,G03-Sex hormones and modulators of the genital system,18.3,Males at age 40,41.3,0
Canada,"H-Systemic hormonal preparations, excluding sex hormones and insulins",10.4,Females at age 40,44.9,0
Canada,"H-Systemic hormonal preparations, excluding sex hormones and insulins",10.4,Males at age 40,41.3,0
Canada,J-Antiinfectives for systemic use,38.5,Females at age 40,44.9,0
Canada,J-Antiinfectives for systemic use,38.5,Males at age 40,41.3,0
Canada,J01-Antibacterials for systemic use,15.7,Females at age 40,44.9,0
Canada,J01-Antibacterials for systemic use,15.7,Males at age 40,41.3,0
Canada,M-Musculo-skeletal system,22.7,Females at age 40,44.9,0
Canada,M-Musculo-skeletal system,22.7,Males at age 40,41.3,0
Canada,M01A-Antiinflammatory and antirheumatic products non-steroids,10.3,Females at age 40,44.9,0
Canada,M01A-Antiinflammatory and antirheumatic products non-steroids,10.3,Males at age 40,41.3,0
Canada,N-Nervous system,122.1,Females at age 40,44.9,0
Canada,N-Nervous system,122.1,Males at age 40,41.3,0
Canada,N02-Analgesics,25.4,Females at age 40,44.9,0
Canada,N02-Analgesics,25.4,Males at age 40,41.3,0
Canada,N05B-Anxiolytics,3.8,Females at age 40,44.9,0
Canada,N05B-Anxiolytics,3.8,Males at age 40,41.3,0
Canada,N05C-Hypnotics and sedatives,4.6,Females at age 40,44.9,0
Canada,N05C-Hypnotics and sedatives,4.6,Males at age 40,41.3,0
Canada,N06A-Antidepressants,34.3,Females at age 40,44.9,0
Canada,N06A-Antidepressants,34.3,Males at age 40,41.3,0
Canada,R-Respiratory system,41.2,Females at age 40,44.9,0
Canada,R-Respiratory system,41.2,Males at age 40,41.3,0
Canada,R03-Drugs for obstructive airway diseases,33.6,Females at age 40,44.9,0
Canada,R03-Drugs for obstructive airway diseases,33.6,Males at age 40,41.3,0
